tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender
1103,1/1/2015 3:34,1/1/2015 3:52,362,Broadway & W 37 St,40.75172632,-73.98753523,128,MacDougal St & Prince St,40.72710258,-74.00297088,21673,Subscriber,1959,2
725,1/1/2015 3:36,1/1/2015 3:48,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,243,Fulton St & Rockwell Pl,40.688226,-73.979382,17695,Subscriber,1977,1
157,1/1/2015 3:36,1/1/2015 3:39,526,E 33 St & 5 Ave,40.74765947,-73.98490707,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19605,Subscriber,1987,1
248,1/1/2015 3:37,1/1/2015 3:41,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,495,W 47 St & 10 Ave,40.76269882,-73.99301222,21095,Subscriber,1956,1
119,1/1/2015 3:37,1/1/2015 3:39,474,5 Ave & E 29 St,40.7451677,-73.98683077,498,Broadway & W 32 St,40.74854862,-73.98808416,14540,Subscriber,1984,1
258,1/1/2015 3:38,1/1/2015 3:42,334,W 20 St & 7 Ave,40.74238787,-73.99726235,512,W 29 St & 9 Ave,40.7500727,-73.99839279,16632,Subscriber,1989,1
248,1/1/2015 3:38,1/1/2015 3:42,334,W 20 St & 7 Ave,40.74238787,-73.99726235,512,W 29 St & 9 Ave,40.7500727,-73.99839279,15005,Subscriber,1989,1
638,1/1/2015 3:40,1/1/2015 3:51,499,Broadway & W 60 St,40.76915505,-73.98191841,228,E 48 St & 3 Ave,40.7546011,-73.97187886,21489,Subscriber,1964,1
233,1/1/2015 3:41,1/1/2015 3:45,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,19773,Subscriber,1969,1
285,1/1/2015 3:43,1/1/2015 3:47,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,14630,Subscriber,1985,1
252,1/1/2015 3:44,1/1/2015 3:48,404,9 Ave & W 14 St,40.7405826,-74.00550867,453,W 22 St & 8 Ave,40.74475148,-73.99915362,15440,Subscriber,1981,1
634,1/1/2015 3:45,1/1/2015 3:55,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,428,E 3 St & 1 Ave,40.72467721,-73.98783413,15470,Subscriber,1974,1
183,1/1/2015 3:48,1/1/2015 3:51,228,E 48 St & 3 Ave,40.7546011,-73.97187886,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,17389,Subscriber,1986,1
1423,1/1/2015 3:49,1/1/2015 4:13,358,Christopher St & Greenwich St,40.73291553,-74.00711384,450,W 49 St & 8 Ave,40.76227205,-73.98788205,14871,Subscriber,1966,1
395,1/1/2015 3:49,1/1/2015 3:56,529,W 42 St & 8 Ave,40.7575699,-73.99098507,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,17582,Subscriber,1985,1
305,1/1/2015 3:50,1/1/2015 3:55,402,Broadway & E 22 St,40.7403432,-73.98955109,453,W 22 St & 8 Ave,40.74475148,-73.99915362,14921,Subscriber,1980,1
1327,1/1/2015 3:51,1/1/2015 4:13,499,Broadway & W 60 St,40.76915505,-73.98191841,146,Hudson St & Reade St,40.71625008,-74.0091059,16225,Subscriber,1982,1
428,1/1/2015 3:52,1/1/2015 3:59,229,Great Jones St,40.72743423,-73.99379025,247,Perry St & Bleecker St,40.73535398,-74.00483091,15180,Subscriber,1981,1
506,1/1/2015 3:53,1/1/2015 4:01,362,Broadway & W 37 St,40.75172632,-73.98753523,528,2 Ave & E 31 St,40.74290902,-73.97706058,14801,Subscriber,1980,1
1306,1/1/2015 3:55,1/1/2015 4:17,280,E 10 St & 5 Ave,40.73331967,-73.99510132,385,E 55 St & 2 Ave,40.75797322,-73.96603308,14588,Subscriber,1964,1
1055,1/1/2015 3:57,1/1/2015 4:15,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,423,W 54 St & 9 Ave,40.76584941,-73.98690506,16706,Subscriber,1985,1
469,1/1/2015 3:59,1/1/2015 4:07,297,E 15 St & 3 Ave,40.734232,-73.986923,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17273,Subscriber,1980,2
210,1/1/2015 3:59,1/1/2015 4:02,317,E 6 St & Avenue B,40.72453734,-73.98185424,150,E 2 St & Avenue C,40.7208736,-73.98085795,21435,Subscriber,1991,1
690,1/1/2015 4:00,1/1/2015 4:11,529,W 42 St & 8 Ave,40.7575699,-73.99098507,442,W 27 St & 7 Ave,40.746647,-73.993915,15208,Subscriber,1981,1
474,1/1/2015 4:00,1/1/2015 4:08,463,9 Ave & W 16 St,40.74206539,-74.00443172,328,Watts St & Greenwich St,40.72405549,-74.00965965,20238,Subscriber,1988,1
449,1/1/2015 4:00,1/1/2015 4:08,463,9 Ave & W 16 St,40.74206539,-74.00443172,466,W 25 St & 6 Ave,40.74395411,-73.99144871,16222,Subscriber,1990,1
297,1/1/2015 4:01,1/1/2015 4:06,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,261,Johnson St & Gold St,40.69474881,-73.98362464,14536,Subscriber,1982,1
118,1/1/2015 4:03,1/1/2015 4:05,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,18852,Subscriber,1975,1
2161,1/1/2015 4:05,1/1/2015 4:41,297,E 15 St & 3 Ave,40.734232,-73.986923,442,W 27 St & 7 Ave,40.746647,-73.993915,21066,Customer,,0
626,1/1/2015 4:06,1/1/2015 4:16,223,W 13 St & 7 Ave,40.73781509,-73.99994661,294,Washington Square E,40.73049393,-73.9957214,21025,Subscriber,1941,1
1994,1/1/2015 4:07,1/1/2015 4:40,297,E 15 St & 3 Ave,40.734232,-73.986923,442,W 27 St & 7 Ave,40.746647,-73.993915,20119,Customer,,0
256,1/1/2015 4:09,1/1/2015 4:14,250,Lafayette St & Jersey St,40.72456089,-73.99565293,2010,Grand St & Greene St,40.72165481,-74.00234737,20379,Subscriber,1989,1
369,1/1/2015 4:12,1/1/2015 4:18,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,18416,Subscriber,1989,1
460,1/1/2015 4:13,1/1/2015 4:21,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,433,E 13 St & Avenue A,40.72955361,-73.98057249,20719,Subscriber,1989,1
426,1/1/2015 4:14,1/1/2015 4:21,432,E 7 St & Avenue A,40.72621788,-73.98379855,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15739,Subscriber,1986,1
2039,1/1/2015 4:15,1/1/2015 4:49,382,University Pl & E 14 St,40.73492695,-73.99200509,504,1 Ave & E 15 St,40.73221853,-73.98165557,21639,Subscriber,1957,1
1220,1/1/2015 4:17,1/1/2015 4:37,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,511,E 14 St & Avenue B,40.72938685,-73.97772429,18094,Customer,,0
400,1/1/2015 4:19,1/1/2015 4:25,293,Lafayette St & E 8 St,40.73028666,-73.9907647,393,E 5 St & Avenue C,40.72299208,-73.97995466,18561,Subscriber,1987,1
611,1/1/2015 4:20,1/1/2015 4:30,497,E 17 St & Broadway,40.73704984,-73.99009296,511,E 14 St & Avenue B,40.72938685,-73.97772429,15864,Subscriber,1993,1
438,1/1/2015 4:21,1/1/2015 4:28,301,E 2 St & Avenue B,40.72217444,-73.98368779,150,E 2 St & Avenue C,40.7208736,-73.98085795,19769,Subscriber,1988,1
949,1/1/2015 4:23,1/1/2015 4:39,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,532,S 5 Pl & S 4 St,40.710451,-73.960876,18777,Subscriber,1986,1
381,1/1/2015 4:23,1/1/2015 4:29,489,10 Ave & W 28 St,40.75066386,-74.00176802,466,W 25 St & 6 Ave,40.74395411,-73.99144871,14881,Subscriber,1978,1
292,1/1/2015 4:24,1/1/2015 4:29,404,9 Ave & W 14 St,40.7405826,-74.00550867,127,Barrow St & Hudson St,40.73172428,-74.00674436,20371,Subscriber,1977,1
339,1/1/2015 4:25,1/1/2015 4:31,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,285,Broadway & E 14 St,40.73454567,-73.99074142,21542,Subscriber,1986,1
2290,1/1/2015 4:26,1/1/2015 5:04,531,Forsyth St & Broome St,40.71893904,-73.99266288,453,W 22 St & 8 Ave,40.74475148,-73.99915362,18087,Subscriber,1969,1
1275,1/1/2015 4:26,1/1/2015 4:47,473,Rivington St & Chrystie St,40.72110063,-73.9919254,361,Allen St & Hester St,40.71605866,-73.99190759,15122,Customer,,0
294,1/1/2015 4:26,1/1/2015 4:31,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,285,Broadway & E 14 St,40.73454567,-73.99074142,15777,Subscriber,1986,1
1569,1/1/2015 4:28,1/1/2015 4:55,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,15021,Subscriber,1983,1
508,1/1/2015 4:31,1/1/2015 4:39,329,Greenwich St & N Moore St,40.72043411,-74.01020609,238,Bank St & Washington St,40.7361967,-74.00859207,15509,Subscriber,1981,1
317,1/1/2015 4:34,1/1/2015 4:39,308,St James Pl & Oliver St,40.71307916,-73.99851193,331,Pike St & Monroe St,40.71173107,-73.99193043,14769,Subscriber,1990,1
26819,1/1/2015 4:35,1/1/2015 12:02,402,Broadway & E 22 St,40.7403432,-73.98955109,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17432,Subscriber,1992,1
204,1/1/2015 4:35,1/1/2015 4:38,403,E 2 St & 2 Ave,40.72502876,-73.99069656,301,E 2 St & Avenue B,40.72217444,-73.98368779,15794,Subscriber,1978,1
544,1/1/2015 4:40,1/1/2015 4:49,250,Lafayette St & Jersey St,40.72456089,-73.99565293,342,Columbia St & Rivington St,40.71739973,-73.98016555,14639,Subscriber,1993,1
245,1/1/2015 4:40,1/1/2015 4:44,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,511,E 14 St & Avenue B,40.72938685,-73.97772429,19348,Subscriber,1984,1
511,1/1/2015 4:43,1/1/2015 4:51,237,E 11 St & 2 Ave,40.73047309,-73.98672378,487,E 20 St & FDR Drive,40.73314259,-73.97573881,19802,Subscriber,1981,1
630,1/1/2015 4:44,1/1/2015 4:54,499,Broadway & W 60 St,40.76915505,-73.98191841,490,8 Ave & W 33 St,40.751551,-73.993934,16174,Subscriber,1983,2
270,1/1/2015 4:44,1/1/2015 4:49,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,16642,Subscriber,1976,1
397,1/1/2015 4:45,1/1/2015 4:52,382,University Pl & E 14 St,40.73492695,-73.99200509,504,1 Ave & E 15 St,40.73221853,-73.98165557,20566,Subscriber,1990,1
337,1/1/2015 4:47,1/1/2015 4:52,507,E 25 St & 2 Ave,40.73912601,-73.97973776,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19409,Subscriber,1990,1
847,1/1/2015 4:48,1/1/2015 5:02,249,Harrison St & Hudson St,40.71870987,-74.0090009,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,14574,Subscriber,1951,1
302,1/1/2015 4:48,1/1/2015 4:53,312,Allen St & E Houston St,40.722055,-73.989111,295,Pike St & E Broadway,40.71406667,-73.99293911,16060,Subscriber,1961,1
122,1/1/2015 4:49,1/1/2015 4:51,168,W 18 St & 6 Ave,40.73971301,-73.99456405,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18890,Subscriber,1991,1
263,1/1/2015 4:55,1/1/2015 4:59,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,365,Fulton St & Grand Ave,40.68223166,-73.9614583,20213,Subscriber,1987,1
2262,1/1/2015 5:00,1/1/2015 5:38,404,9 Ave & W 14 St,40.7405826,-74.00550867,525,W 34 St & 11 Ave,40.75594159,-74.0021163,18984,Subscriber,1993,1
969,1/1/2015 5:00,1/1/2015 5:16,531,Forsyth St & Broome St,40.71893904,-73.99266288,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,18293,Customer,,0
127,1/1/2015 5:02,1/1/2015 5:04,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21076,Subscriber,1984,2
296,1/1/2015 5:04,1/1/2015 5:09,435,W 21 St & 6 Ave,40.74173969,-73.99415556,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,16825,Subscriber,1989,1
172,1/1/2015 5:04,1/1/2015 5:07,346,Bank St & Hudson St,40.73652889,-74.00618026,127,Barrow St & Hudson St,40.73172428,-74.00674436,18776,Subscriber,1987,1
629,1/1/2015 5:05,1/1/2015 5:15,453,W 22 St & 8 Ave,40.74475148,-73.99915362,490,8 Ave & W 33 St,40.751551,-73.993934,18087,Subscriber,1969,1
39626,1/1/2015 5:07,1/1/2015 16:07,410,Suffolk St & Stanton St,40.72066442,-73.98517977,317,E 6 St & Avenue B,40.72453734,-73.98185424,14950,Subscriber,1983,1
1409,1/1/2015 5:08,1/1/2015 5:31,362,Broadway & W 37 St,40.75172632,-73.98753523,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,21173,Subscriber,1961,1
532,1/1/2015 5:09,1/1/2015 5:18,504,1 Ave & E 15 St,40.73221853,-73.98165557,518,E 39 St & 2 Ave,40.74780373,-73.9734419,15163,Subscriber,1990,1
2061,1/1/2015 5:12,1/1/2015 5:46,433,E 13 St & Avenue A,40.72955361,-73.98057249,433,E 13 St & Avenue A,40.72955361,-73.98057249,18549,Customer,,0
1029,1/1/2015 5:18,1/1/2015 5:35,387,Centre St & Chambers St,40.71273266,-74.0046073,361,Allen St & Hester St,40.71605866,-73.99190759,21321,Customer,,0
188,1/1/2015 5:18,1/1/2015 5:22,401,Allen St & Rivington St,40.72019576,-73.98997825,301,E 2 St & Avenue B,40.72217444,-73.98368779,21547,Subscriber,1991,1
360,1/1/2015 5:20,1/1/2015 5:26,521,8 Ave & W 31 St,40.75044999,-73.99481051,463,9 Ave & W 16 St,40.74206539,-74.00443172,21335,Subscriber,1963,1
881,1/1/2015 5:25,1/1/2015 5:39,307,Canal St & Rutgers St,40.71427487,-73.98990025,82,St James Pl & Pearl St,40.71117416,-74.00016545,16800,Subscriber,1969,1
418,1/1/2015 5:26,1/1/2015 5:33,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,312,Allen St & E Houston St,40.722055,-73.989111,20563,Subscriber,1982,1
783,1/1/2015 5:29,1/1/2015 5:42,377,6 Ave & Canal St,40.72243797,-74.00566443,494,W 26 St & 8 Ave,40.74734825,-73.99723551,15784,Subscriber,1983,1
176,1/1/2015 5:29,1/1/2015 5:32,507,E 25 St & 2 Ave,40.73912601,-73.97973776,174,E 25 St & 1 Ave,40.7381765,-73.97738662,16702,Subscriber,1951,1
705,1/1/2015 5:31,1/1/2015 5:43,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,498,Broadway & W 32 St,40.74854862,-73.98808416,17291,Subscriber,1978,2
156,1/1/2015 5:31,1/1/2015 5:34,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,432,E 7 St & Avenue A,40.72621788,-73.98379855,19409,Subscriber,1970,1
279,1/1/2015 5:38,1/1/2015 5:43,525,W 34 St & 11 Ave,40.75594159,-74.0021163,529,W 42 St & 8 Ave,40.7575699,-73.99098507,18984,Subscriber,1993,1
1241,1/1/2015 5:39,1/1/2015 6:00,388,W 26 St & 10 Ave,40.74971775,-74.00295035,312,Allen St & E Houston St,40.722055,-73.989111,16676,Subscriber,1978,1
495,1/1/2015 5:39,1/1/2015 5:47,229,Great Jones St,40.72743423,-73.99379025,263,Elizabeth St & Hester St,40.71729,-73.996375,20726,Subscriber,1990,1
237,1/1/2015 5:44,1/1/2015 5:48,415,Pearl St & Hanover Square,40.7047177,-74.00926027,316,Fulton St & William St,40.70955958,-74.00653609,15941,Subscriber,1978,1
369,1/1/2015 5:46,1/1/2015 5:52,312,Allen St & E Houston St,40.722055,-73.989111,355,Bayard St & Baxter St,40.71602118,-73.99974372,15327,Subscriber,1984,1
1777,1/1/2015 5:48,1/1/2015 6:17,433,E 13 St & Avenue A,40.72955361,-73.98057249,511,E 14 St & Avenue B,40.72938685,-73.97772429,18917,Customer,,0
606,1/1/2015 5:48,1/1/2015 5:59,523,W 38 St & 8 Ave,40.75466591,-73.99138152,536,1 Ave & E 30 St,40.74144387,-73.97536082,21668,Subscriber,1975,2
456,1/1/2015 5:51,1/1/2015 5:58,485,W 37 St & 5 Ave,40.75038009,-73.98338988,478,11 Ave & W 41 St,40.76030096,-73.99884222,17960,Subscriber,1982,1
424,1/1/2015 5:53,1/1/2015 6:00,375,Mercer St & Bleecker St,40.72679454,-73.99695094,247,Perry St & Bleecker St,40.73535398,-74.00483091,20308,Subscriber,1988,1
1542,1/1/2015 6:00,1/1/2015 6:26,361,Allen St & Hester St,40.71605866,-73.99190759,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17649,Customer,,0
166,1/1/2015 6:05,1/1/2015 6:07,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,507,E 25 St & 2 Ave,40.73912601,-73.97973776,19339,Subscriber,1983,1
972,1/1/2015 6:10,1/1/2015 6:26,499,Broadway & W 60 St,40.76915505,-73.98191841,504,1 Ave & E 15 St,40.73221853,-73.98165557,18718,Subscriber,1969,1
238,1/1/2015 6:10,1/1/2015 6:14,489,10 Ave & W 28 St,40.75066386,-74.00176802,379,W 31 St & 7 Ave,40.749156,-73.9916,16875,Subscriber,1971,1
1214,1/1/2015 6:13,1/1/2015 6:33,266,Avenue D & E 8 St,40.72368361,-73.97574813,417,Barclay St & Church St,40.71291224,-74.01020234,20120,Subscriber,1987,2
442,1/1/2015 6:15,1/1/2015 6:23,313,Washington Ave & Park Ave,40.69610226,-73.96751037,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,18365,Subscriber,1985,1
220,1/1/2015 6:15,1/1/2015 6:19,404,9 Ave & W 14 St,40.7405826,-74.00550867,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,17437,Subscriber,1988,1
201,1/1/2015 6:19,1/1/2015 6:23,456,E 53 St & Madison Ave,40.7597108,-73.97402311,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15769,Subscriber,1958,1
422,1/1/2015 6:24,1/1/2015 6:31,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,379,W 31 St & 7 Ave,40.749156,-73.9916,20509,Subscriber,1950,1
370,1/1/2015 6:24,1/1/2015 6:31,375,Mercer St & Bleecker St,40.72679454,-73.99695094,150,E 2 St & Avenue C,40.7208736,-73.98085795,15032,Subscriber,1995,1
181,1/1/2015 6:26,1/1/2015 6:29,326,E 11 St & 1 Ave,40.72953837,-73.98426726,432,E 7 St & Avenue A,40.72621788,-73.98379855,16272,Subscriber,1992,2
306,1/1/2015 6:30,1/1/2015 6:36,435,W 21 St & 6 Ave,40.74173969,-73.99415556,498,Broadway & W 32 St,40.74854862,-73.98808416,18890,Subscriber,1994,1
293,1/1/2015 6:33,1/1/2015 6:37,492,W 33 St & 7 Ave,40.75019995,-73.99093085,524,W 43 St & 6 Ave,40.75527307,-73.98316936,19605,Subscriber,1972,1
754,1/1/2015 6:34,1/1/2015 6:46,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,82,St James Pl & Pearl St,40.71117416,-74.00016545,16205,Subscriber,1961,1
264,1/1/2015 6:37,1/1/2015 6:42,326,E 11 St & 1 Ave,40.72953837,-73.98426726,285,Broadway & E 14 St,40.73454567,-73.99074142,17470,Subscriber,1985,1
471,1/1/2015 6:41,1/1/2015 6:48,249,Harrison St & Hudson St,40.71870987,-74.0090009,249,Harrison St & Hudson St,40.71870987,-74.0090009,19839,Subscriber,1984,1
272,1/1/2015 6:41,1/1/2015 6:45,511,E 14 St & Avenue B,40.72938685,-73.97772429,297,E 15 St & 3 Ave,40.734232,-73.986923,19348,Subscriber,1987,1
314,1/1/2015 6:42,1/1/2015 6:48,463,9 Ave & W 16 St,40.74206539,-74.00443172,521,8 Ave & W 31 St,40.75044999,-73.99481051,16026,Subscriber,1975,1
149,1/1/2015 6:42,1/1/2015 6:44,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,18135,Subscriber,1982,1
343,1/1/2015 6:43,1/1/2015 6:48,463,9 Ave & W 16 St,40.74206539,-74.00443172,127,Barrow St & Hudson St,40.73172428,-74.00674436,15475,Subscriber,1954,1
504,1/1/2015 6:44,1/1/2015 6:52,492,W 33 St & 7 Ave,40.75019995,-73.99093085,455,1 Ave & E 44 St,40.75001986,-73.96905301,20064,Subscriber,1960,1
501,1/1/2015 6:44,1/1/2015 6:52,492,W 33 St & 7 Ave,40.75019995,-73.99093085,527,E 33 St & 2 Ave,40.744023,-73.976056,17348,Subscriber,1985,1
1328,1/1/2015 6:45,1/1/2015 7:07,504,1 Ave & E 15 St,40.73221853,-73.98165557,504,1 Ave & E 15 St,40.73221853,-73.98165557,18718,Subscriber,1979,1
422,1/1/2015 6:47,1/1/2015 6:54,82,St James Pl & Pearl St,40.71117416,-74.00016545,329,Greenwich St & N Moore St,40.72043411,-74.01020609,17693,Subscriber,1974,1
305,1/1/2015 6:48,1/1/2015 6:53,497,E 17 St & Broadway,40.73704984,-73.99009296,504,1 Ave & E 15 St,40.73221853,-73.98165557,21061,Subscriber,1967,2
2033,1/1/2015 6:51,1/1/2015 7:24,512,W 29 St & 9 Ave,40.7500727,-73.99839279,512,W 29 St & 9 Ave,40.7500727,-73.99839279,16632,Subscriber,1987,2
1346,1/1/2015 6:51,1/1/2015 7:13,512,W 29 St & 9 Ave,40.7500727,-73.99839279,387,Centre St & Chambers St,40.71273266,-74.0046073,15005,Subscriber,1978,1
835,1/1/2015 6:52,1/1/2015 7:06,339,Avenue D & E 12 St,40.72580614,-73.97422494,307,Canal St & Rutgers St,40.71427487,-73.98990025,16545,Subscriber,1965,2
474,1/1/2015 6:53,1/1/2015 7:01,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,164,E 47 St & 2 Ave,40.75323098,-73.97032517,14535,Subscriber,1954,1
479,1/1/2015 6:55,1/1/2015 7:03,492,W 33 St & 7 Ave,40.75019995,-73.99093085,352,W 56 St & 6 Ave,40.76340613,-73.97722479,18845,Subscriber,1982,1
556,1/1/2015 6:56,1/1/2015 7:05,377,6 Ave & Canal St,40.72243797,-74.00566443,295,Pike St & E Broadway,40.71406667,-73.99293911,21158,Subscriber,1972,1
286,1/1/2015 6:57,1/1/2015 7:02,480,W 53 St & 10 Ave,40.76669671,-73.99061728,499,Broadway & W 60 St,40.76915505,-73.98191841,15824,Subscriber,1974,1
161,1/1/2015 6:57,1/1/2015 6:59,494,W 26 St & 8 Ave,40.74734825,-73.99723551,489,10 Ave & W 28 St,40.75066386,-74.00176802,15596,Subscriber,1992,1
145,1/1/2015 6:58,1/1/2015 7:01,504,1 Ave & E 15 St,40.73221853,-73.98165557,461,E 20 St & 2 Ave,40.73587678,-73.98205027,21051,Subscriber,1986,1
368,1/1/2015 6:59,1/1/2015 7:05,492,W 33 St & 7 Ave,40.75019995,-73.99093085,484,W 44 St & 5 Ave,40.75500254,-73.98014437,21135,Subscriber,1964,1
206,1/1/2015 6:59,1/1/2015 7:02,257,Lispenard St & Broadway,40.71939226,-74.00247214,296,Division St & Bowery,40.71413089,-73.9970468,18209,Subscriber,1980,1
2991,1/1/2015 7:02,1/1/2015 7:52,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,17181,Subscriber,1974,1
284,1/1/2015 7:02,1/1/2015 7:07,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,503,E 20 St & Park Ave,40.73827428,-73.98751968,15694,Subscriber,1957,1
587,1/1/2015 7:03,1/1/2015 7:13,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,449,W 52 St & 9 Ave,40.76461837,-73.98789473,17582,Subscriber,1969,1
282,1/1/2015 7:04,1/1/2015 7:09,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,243,Fulton St & Rockwell Pl,40.688226,-73.979382,20930,Subscriber,1983,2
1577,1/1/2015 7:05,1/1/2015 7:32,478,11 Ave & W 41 St,40.76030096,-73.99884222,147,Greenwich St & Warren St,40.71542197,-74.01121978,17878,Subscriber,1983,1
1357,1/1/2015 7:05,1/1/2015 7:28,251,Mott St & Prince St,40.72317958,-73.99480012,488,W 39 St & 9 Ave,40.75645824,-73.99372222,16894,Subscriber,1958,1
170,1/1/2015 7:05,1/1/2015 7:08,476,E 31 St & 3 Ave,40.74394314,-73.97966069,2012,E 27 St & 1 Ave,40.739445,-73.976806,15620,Subscriber,1986,1
1365,1/1/2015 7:06,1/1/2015 7:28,394,E 9 St & Avenue C,40.72521311,-73.97768752,441,E 52 St & 2 Ave,40.756014,-73.967416,15937,Subscriber,1977,1
721,1/1/2015 7:08,1/1/2015 7:20,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,488,W 39 St & 9 Ave,40.75645824,-73.99372222,14775,Subscriber,1970,1
575,1/1/2015 7:11,1/1/2015 7:21,401,Allen St & Rivington St,40.72019576,-73.98997825,358,Christopher St & Greenwich St,40.73291553,-74.00711384,15828,Subscriber,1987,1
302,1/1/2015 7:11,1/1/2015 7:16,487,E 20 St & FDR Drive,40.73314259,-73.97573881,536,1 Ave & E 30 St,40.74144387,-73.97536082,16105,Subscriber,1981,2
2254,1/1/2015 7:13,1/1/2015 7:51,387,Centre St & Chambers St,40.71273266,-74.0046073,512,W 29 St & 9 Ave,40.7500727,-73.99839279,15005,Subscriber,1978,1
1586,1/1/2015 7:15,1/1/2015 7:42,82,St James Pl & Pearl St,40.71117416,-74.00016545,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16205,Subscriber,1961,1
413,1/1/2015 7:19,1/1/2015 7:26,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,350,Clinton St & Grand St,40.71559509,-73.9870295,21173,Subscriber,1979,1
1225,1/1/2015 7:21,1/1/2015 7:41,312,Allen St & E Houston St,40.722055,-73.989111,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,20793,Subscriber,1989,1
840,1/1/2015 7:21,1/1/2015 7:35,313,Washington Ave & Park Ave,40.69610226,-73.96751037,217,Old Fulton St,40.70277159,-73.99383605,16610,Customer,,0
515,1/1/2015 7:21,1/1/2015 7:29,441,E 52 St & 2 Ave,40.756014,-73.967416,2012,E 27 St & 1 Ave,40.739445,-73.976806,18950,Subscriber,1987,1
